O*NET-SOC Code,Title,Attribute Type,Element ID,Element Name,Scale Name,Data Value
11-9051.00,Food Service Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,5.0
11-9071.00,Gambling Managers,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9071.00,Gambling Managers,Work Values,1.B.2.b,Working Conditions,Extent,5.17
11-9071.00,Gambling Managers,Work Values,1.B.2.c,Recognition,Extent,4.33
11-9071.00,Gambling Managers,Work Values,1.B.2.d,Relationships,Extent,6.0
11-9071.00,Gambling Managers,Work Values,1.B.2.e,Support,Extent,5.0
11-9071.00,Gambling Managers,Work Values,1.B.2.f,Independence,Extent,6.0
11-9071.00,Gambling Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
11-9071.00,Gambling Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,4.0
11-9071.00,Gambling Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
11-9081.00,Lodging Managers,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9081.00,Lodging Managers,Work Values,1.B.2.b,Working Conditions,Extent,4.17
11-9081.00,Lodging Managers,Work Values,1.B.2.c,Recognition,Extent,4.33
11-9081.00,Lodging Managers,Work Values,1.B.2.d,Relationships,Extent,7.0
11-9081.00,Lodging Managers,Work Values,1.B.2.e,Support,Extent,4.0
11-9081.00,Lodging Managers,Work Values,1.B.2.f,Independence,Extent,6.0
11-9081.00,Lodging Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
11-9081.00,Lodging Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
11-9081.00,Lodging Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,1.0
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.b,Working Conditions,Extent,6.0
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.c,Recognition,Extent,4.67
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.d,Relationships,Extent,6.0
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.e,Support,Extent,5.67
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.f,Independence,Extent,6.0
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,2.0
11-9111.00,Medical and Health Services Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,4.0
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.a,Achievement,Extent,5.33
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.b,Working Conditions,Extent,5.83
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.c,Recognition,Extent,5.0
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.d,Relationships,Extent,3.33
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.e,Support,Extent,5.33
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.f,Independence,Extent,6.0
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,2.0
11-9121.00,Natural Sciences Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,1.0
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.b,Working Conditions,Extent,5.0
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.c,Recognition,Extent,4.67
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.d,Relationships,Extent,4.33
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.e,Support,Extent,3.67
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.f,Independence,Extent,5.33
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
11-9121.01,Clinical Research Coordinators,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
11-9121.02,Water Resource Specialists,Work Values,1.B.2.a,Achievement,Extent,6.0
11-9121.02,Water Resource Specialists,Work Values,1.B.2.b,Working Conditions,Extent,5.33
11-9121.02,Water Resource Specialists,Work Values,1.B.2.c,Recognition,Extent,5.0
11-9121.02,Water Resource Specialists,Work Values,1.B.2.d,Relationships,Extent,4.33
11-9121.02,Water Resource Specialists,Work Values,1.B.2.e,Support,Extent,4.0
11-9121.02,Water Resource Specialists,Work Values,1.B.2.f,Independence,Extent,5.33
11-9121.02,Water Resource Specialists,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
11-9121.02,Water Resource Specialists,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,2.0
11-9121.02,Water Resource Specialists,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.a,Achievement,Extent,4.0
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.b,Working Conditions,Extent,5.0
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.c,Recognition,Extent,4.0
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.d,Relationships,Extent,4.67
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.e,Support,Extent,5.33
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.f,Independence,Extent,5.67
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,5.0
11-9131.00,Postmasters and Mail Superintendents,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.a,Achievement,Extent,5.0
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.b,Working Conditions,Extent,4.83
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.c,Recognition,Extent,4.33
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.d,Relationships,Extent,4.33
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.e,Support,Extent,3.67
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.f,Independence,Extent,5.67
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
11-9141.00,"Property, Real Estate, and Community Association Managers",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.a,Achievement,Extent,5.33
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.b,Working Conditions,Extent,5.5
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.c,Recognition,Extent,5.0
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.d,Relationships,Extent,6.33
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.e,Support,Extent,4.33
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.f,Independence,Extent,5.67
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
11-9151.00,Social and Community Service Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
11-9161.00,Emergency Management Directors,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9161.00,Emergency Management Directors,Work Values,1.B.2.b,Working Conditions,Extent,5.0
11-9161.00,Emergency Management Directors,Work Values,1.B.2.c,Recognition,Extent,5.0
11-9161.00,Emergency Management Directors,Work Values,1.B.2.d,Relationships,Extent,5.33
11-9161.00,Emergency Management Directors,Work Values,1.B.2.e,Support,Extent,5.0
11-9161.00,Emergency Management Directors,Work Values,1.B.2.f,Independence,Extent,5.67
11-9161.00,Emergency Management Directors,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
11-9161.00,Emergency Management Directors,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,4.0
11-9161.00,Emergency Management Directors,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,3.0
11-9171.00,Funeral Home Managers,Work Values,1.B.2.a,Achievement,Extent,5.67
11-9171.00,Funeral Home Managers,Work Values,1.B.2.b,Working Conditions,Extent,4.83
11-9171.00,Funeral Home Managers,Work Values,1.B.2.c,Recognition,Extent,5.0
11-9171.00,Funeral Home Managers,Work Values,1.B.2.d,Relationships,Extent,6.33
11-9171.00,Funeral Home Managers,Work Values,1.B.2.e,Support,Extent,2.67
11-9171.00,Funeral Home Managers,Work Values,1.B.2.f,Independence,Extent,5.33
11-9171.00,Funeral Home Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
11-9171.00,Funeral Home Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
11-9171.00,Funeral Home Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.a,Achievement,Extent,5.67
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.b,Working Conditions,Extent,4.83
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.c,Recognition,Extent,5.33
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.d,Relationships,Extent,6.0
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.e,Support,Extent,4.0
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.f,Independence,Extent,6.0
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
11-9179.01,Fitness and Wellness Coordinators,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,1.0
11-9179.02,Spa Managers,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9179.02,Spa Managers,Work Values,1.B.2.b,Working Conditions,Extent,4.5
11-9179.02,Spa Managers,Work Values,1.B.2.c,Recognition,Extent,5.0
11-9179.02,Spa Managers,Work Values,1.B.2.d,Relationships,Extent,5.33
11-9179.02,Spa Managers,Work Values,1.B.2.e,Support,Extent,4.0
11-9179.02,Spa Managers,Work Values,1.B.2.f,Independence,Extent,5.67
11-9179.02,Spa Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
11-9179.02,Spa Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,4.0
11-9179.02,Spa Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,1.0
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.b,Working Conditions,Extent,4.67
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.c,Recognition,Extent,4.33
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.d,Relationships,Extent,4.33
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.e,Support,Extent,4.67
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.f,Independence,Extent,5.0
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
11-9199.01,Regulatory Affairs Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,5.0
11-9199.02,Compliance Managers,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9199.02,Compliance Managers,Work Values,1.B.2.b,Working Conditions,Extent,4.5
11-9199.02,Compliance Managers,Work Values,1.B.2.c,Recognition,Extent,4.67
11-9199.02,Compliance Managers,Work Values,1.B.2.d,Relationships,Extent,4.67
11-9199.02,Compliance Managers,Work Values,1.B.2.e,Support,Extent,5.0
11-9199.02,Compliance Managers,Work Values,1.B.2.f,Independence,Extent,4.67
11-9199.02,Compliance Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
11-9199.02,Compliance Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,5.0
11-9199.02,Compliance Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.a,Achievement,Extent,5.0
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.b,Working Conditions,Extent,4.33
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.c,Recognition,Extent,4.0
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.d,Relationships,Extent,5.0
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.e,Support,Extent,4.0
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.f,Independence,Extent,5.0
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,4.0
11-9199.08,Loss Prevention Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.a,Achievement,Extent,6.0
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.b,Working Conditions,Extent,5.5
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.c,Recognition,Extent,5.33
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.d,Relationships,Extent,5.0
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.e,Support,Extent,4.0
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.f,Independence,Extent,5.33
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,2.0
11-9199.09,Wind Energy Operations Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,3.0
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.a,Achievement,Extent,6.0
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.b,Working Conditions,Extent,5.5
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.c,Recognition,Extent,5.67
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.d,Relationships,Extent,4.33
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.e,Support,Extent,4.0
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.f,Independence,Extent,6.0
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
11-9199.10,Wind Energy Development Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,3.0
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.a,Achievement,Extent,6.33
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.b,Working Conditions,Extent,5.33
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.c,Recognition,Extent,5.0
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.d,Relationships,Extent,6.0
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.e,Support,Extent,4.0
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.f,Independence,Extent,5.33
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,4.0
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Work Values,1.B.2.a,Achievement,Extent,6.33
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Work Values,1.B.2.b,Working Conditions,Extent,5.33
