O*NET-SOC Code,Title,Attribute Type,Element ID,Element Name,Scale Name,Data Value
11-9179.01,Fitness and Wellness Coordinators,Interest,1.B.1.f,Conventional,Occupational Interests,3.66
11-9179.02,Spa Managers,Interest,1.B.1.a,Realistic,Occupational Interests,2.51
11-9179.02,Spa Managers,Interest,1.B.1.b,Investigative,Occupational Interests,1.16
11-9179.02,Spa Managers,Interest,1.B.1.c,Artistic,Occupational Interests,1.53
11-9179.02,Spa Managers,Interest,1.B.1.d,Social,Occupational Interests,3.93
11-9179.02,Spa Managers,Interest,1.B.1.e,Enterprising,Occupational Interests,7
11-9179.02,Spa Managers,Interest,1.B.1.f,Conventional,Occupational Interests,5.67
11-9199.01,Regulatory Affairs Managers,Interest,1.B.1.a,Realistic,Occupational Interests,1.75
11-9199.01,Regulatory Affairs Managers,Interest,1.B.1.b,Investigative,Occupational Interests,2.84
11-9199.01,Regulatory Affairs Managers,Interest,1.B.1.c,Artistic,Occupational Interests,1.25
11-9199.01,Regulatory Affairs Managers,Interest,1.B.1.d,Social,Occupational Interests,2.64
11-9199.01,Regulatory Affairs Managers,Interest,1.B.1.e,Enterprising,Occupational Interests,6.41
11-9199.01,Regulatory Affairs Managers,Interest,1.B.1.f,Conventional,Occupational Interests,6.05
11-9199.02,Compliance Managers,Interest,1.B.1.a,Realistic,Occupational Interests,1.92
11-9199.02,Compliance Managers,Interest,1.B.1.b,Investigative,Occupational Interests,2.98
11-9199.02,Compliance Managers,Interest,1.B.1.c,Artistic,Occupational Interests,1
11-9199.02,Compliance Managers,Interest,1.B.1.d,Social,Occupational Interests,3.1
11-9199.02,Compliance Managers,Interest,1.B.1.e,Enterprising,Occupational Interests,5.93
11-9199.02,Compliance Managers,Interest,1.B.1.f,Conventional,Occupational Interests,6.3
11-9199.08,Loss Prevention Managers,Interest,1.B.1.a,Realistic,Occupational Interests,3.79
11-9199.08,Loss Prevention Managers,Interest,1.B.1.b,Investigative,Occupational Interests,3.71
11-9199.08,Loss Prevention Managers,Interest,1.B.1.c,Artistic,Occupational Interests,1
11-9199.08,Loss Prevention Managers,Interest,1.B.1.d,Social,Occupational Interests,2.7
11-9199.08,Loss Prevention Managers,Interest,1.B.1.e,Enterprising,Occupational Interests,5.63
11-9199.08,Loss Prevention Managers,Interest,1.B.1.f,Conventional,Occupational Interests,5.64
11-9199.09,Wind Energy Operations Managers,Interest,1.B.1.a,Realistic,Occupational Interests,4.16
11-9199.09,Wind Energy Operations Managers,Interest,1.B.1.b,Investigative,Occupational Interests,3.04
11-9199.09,Wind Energy Operations Managers,Interest,1.B.1.c,Artistic,Occupational Interests,1
11-9199.09,Wind Energy Operations Managers,Interest,1.B.1.d,Social,Occupational Interests,2.34
11-9199.09,Wind Energy Operations Managers,Interest,1.B.1.e,Enterprising,Occupational Interests,6.47
11-9199.09,Wind Energy Operations Managers,Interest,1.B.1.f,Conventional,Occupational Interests,5.24
11-9199.10,Wind Energy Development Managers,Interest,1.B.1.a,Realistic,Occupational Interests,3.44
11-9199.10,Wind Energy Development Managers,Interest,1.B.1.b,Investigative,Occupational Interests,3.86
11-9199.10,Wind Energy Development Managers,Interest,1.B.1.c,Artistic,Occupational Interests,1.66
11-9199.10,Wind Energy Development Managers,Interest,1.B.1.d,Social,Occupational Interests,2.38
11-9199.10,Wind Energy Development Managers,Interest,1.B.1.e,Enterprising,Occupational Interests,6.71
11-9199.10,Wind Energy Development Managers,Interest,1.B.1.f,Conventional,Occupational Interests,4.82
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Interest,1.B.1.a,Realistic,Occupational Interests,4.49
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Interest,1.B.1.b,Investigative,Occupational Interests,4.31
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Interest,1.B.1.c,Artistic,Occupational Interests,1.46
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Interest,1.B.1.d,Social,Occupational Interests,2.03
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Interest,1.B.1.e,Enterprising,Occupational Interests,4.54
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Interest,1.B.1.f,Conventional,Occupational Interests,4.69
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Interest,1.B.1.a,Realistic,Occupational Interests,1
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Interest,1.B.1.b,Investigative,Occupational Interests,1.65
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Interest,1.B.1.c,Artistic,Occupational Interests,3.52
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Interest,1.B.1.d,Social,Occupational Interests,4.01
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Interest,1.B.1.e,Enterprising,Occupational Interests,6.35
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Interest,1.B.1.f,Conventional,Occupational Interests,3.9
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Interest,1.B.1.a,Realistic,Occupational Interests,4.68
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Interest,1.B.1.b,Investigative,Occupational Interests,1.8
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Interest,1.B.1.c,Artistic,Occupational Interests,1.03
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Interest,1.B.1.d,Social,Occupational Interests,1.7
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Interest,1.B.1.e,Enterprising,Occupational Interests,4.86
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Interest,1.B.1.f,Conventional,Occupational Interests,4.86
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Interest,1.B.1.a,Realistic,Occupational Interests,3.41
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Interest,1.B.1.b,Investigative,Occupational Interests,1.9
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Interest,1.B.1.c,Artistic,Occupational Interests,1.58
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Interest,1.B.1.d,Social,Occupational Interests,2.43
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Interest,1.B.1.e,Enterprising,Occupational Interests,5.2
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Interest,1.B.1.f,Conventional,Occupational Interests,5.15
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Interest,1.B.1.a,Realistic,Occupational Interests,3.39
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Interest,1.B.1.b,Investigative,Occupational Interests,1.91
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Interest,1.B.1.c,Artistic,Occupational Interests,1.12
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Interest,1.B.1.d,Social,Occupational Interests,1.93
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Interest,1.B.1.e,Enterprising,Occupational Interests,4.99
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Interest,1.B.1.f,Conventional,Occupational Interests,5.69
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Interest,1.B.1.a,Realistic,Occupational Interests,1.11
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Interest,1.B.1.b,Investigative,Occupational Interests,3.4
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Interest,1.B.1.c,Artistic,Occupational Interests,1
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Interest,1.B.1.d,Social,Occupational Interests,2.63
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Interest,1.B.1.e,Enterprising,Occupational Interests,4.8
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Interest,1.B.1.f,Conventional,Occupational Interests,6.24
13-1032.00,"Insurance Appraisers, Auto Damage",Interest,1.B.1.a,Realistic,Occupational Interests,5.05
13-1032.00,"Insurance Appraisers, Auto Damage",Interest,1.B.1.b,Investigative,Occupational Interests,3.03
13-1032.00,"Insurance Appraisers, Auto Damage",Interest,1.B.1.c,Artistic,Occupational Interests,1.12
13-1032.00,"Insurance Appraisers, Auto Damage",Interest,1.B.1.d,Social,Occupational Interests,1.7
13-1032.00,"Insurance Appraisers, Auto Damage",Interest,1.B.1.e,Enterprising,Occupational Interests,3.6
13-1032.00,"Insurance Appraisers, Auto Damage",Interest,1.B.1.f,Conventional,Occupational Interests,5.46
13-1041.00,Compliance Officers,Interest,1.B.1.a,Realistic,Occupational Interests,2.58
13-1041.00,Compliance Officers,Interest,1.B.1.b,Investigative,Occupational Interests,3.05
13-1041.00,Compliance Officers,Interest,1.B.1.c,Artistic,Occupational Interests,1
13-1041.00,Compliance Officers,Interest,1.B.1.d,Social,Occupational Interests,2.95
13-1041.00,Compliance Officers,Interest,1.B.1.e,Enterprising,Occupational Interests,4.06
13-1041.00,Compliance Officers,Interest,1.B.1.f,Conventional,Occupational Interests,6.32
13-1041.01,Environmental Compliance Inspectors,Interest,1.B.1.a,Realistic,Occupational Interests,4.57
13-1041.01,Environmental Compliance Inspectors,Interest,1.B.1.b,Investigative,Occupational Interests,4.77
13-1041.01,Environmental Compliance Inspectors,Interest,1.B.1.c,Artistic,Occupational Interests,1.05
13-1041.01,Environmental Compliance Inspectors,Interest,1.B.1.d,Social,Occupational Interests,2.35
13-1041.01,Environmental Compliance Inspectors,Interest,1.B.1.e,Enterprising,Occupational Interests,3.21
13-1041.01,Environmental Compliance Inspectors,Interest,1.B.1.f,Conventional,Occupational Interests,5.84
13-1041.03,Equal Opportunity Representatives and Officers,Interest,1.B.1.a,Realistic,Occupational Interests,1.23
13-1041.03,Equal Opportunity Representatives and Officers,Interest,1.B.1.b,Investigative,Occupational Interests,3.01
13-1041.03,Equal Opportunity Representatives and Officers,Interest,1.B.1.c,Artistic,Occupational Interests,1.73
13-1041.03,Equal Opportunity Representatives and Officers,Interest,1.B.1.d,Social,Occupational Interests,4.24
13-1041.03,Equal Opportunity Representatives and Officers,Interest,1.B.1.e,Enterprising,Occupational Interests,5.37
13-1041.03,Equal Opportunity Representatives and Officers,Interest,1.B.1.f,Conventional,Occupational Interests,5.21
13-1041.04,Government Property Inspectors and Investigators,Interest,1.B.1.a,Realistic,Occupational Interests,3.09
13-1041.04,Government Property Inspectors and Investigators,Interest,1.B.1.b,Investigative,Occupational Interests,3.32
13-1041.04,Government Property Inspectors and Investigators,Interest,1.B.1.c,Artistic,Occupational Interests,1
13-1041.04,Government Property Inspectors and Investigators,Interest,1.B.1.d,Social,Occupational Interests,2.41
13-1041.04,Government Property Inspectors and Investigators,Interest,1.B.1.e,Enterprising,Occupational Interests,4.2
13-1041.04,Government Property Inspectors and Investigators,Interest,1.B.1.f,Conventional,Occupational Interests,6.26
13-1041.06,Coroners,Interest,1.B.1.a,Realistic,Occupational Interests,4.08
13-1041.06,Coroners,Interest,1.B.1.b,Investigative,Occupational Interests,4.86
13-1041.06,Coroners,Interest,1.B.1.c,Artistic,Occupational Interests,1.52
13-1041.06,Coroners,Interest,1.B.1.d,Social,Occupational Interests,3.13
13-1041.06,Coroners,Interest,1.B.1.e,Enterprising,Occupational Interests,3.92
13-1041.06,Coroners,Interest,1.B.1.f,Conventional,Occupational Interests,4.81
13-1041.07,Regulatory Affairs Specialists,Interest,1.B.1.a,Realistic,Occupational Interests,1.48
13-1041.07,Regulatory Affairs Specialists,Interest,1.B.1.b,Investigative,Occupational Interests,3.33
13-1041.07,Regulatory Affairs Specialists,Interest,1.B.1.c,Artistic,Occupational Interests,1
13-1041.07,Regulatory Affairs Specialists,Interest,1.B.1.d,Social,Occupational Interests,2.46
13-1041.07,Regulatory Affairs Specialists,Interest,1.B.1.e,Enterprising,Occupational Interests,4.46
13-1041.07,Regulatory Affairs Specialists,Interest,1.B.1.f,Conventional,Occupational Interests,6.32
13-1041.08,Customs Brokers,Interest,1.B.1.a,Realistic,Occupational Interests,2.43
13-1041.08,Customs Brokers,Interest,1.B.1.b,Investigative,Occupational Interests,1.53
13-1041.08,Customs Brokers,Interest,1.B.1.c,Artistic,Occupational Interests,1
13-1041.08,Customs Brokers,Interest,1.B.1.d,Social,Occupational Interests,2.2
13-1041.08,Customs Brokers,Interest,1.B.1.e,Enterprising,Occupational Interests,5.07
13-1041.08,Customs Brokers,Interest,1.B.1.f,Conventional,Occupational Interests,6.13
13-1051.00,Cost Estimators,Interest,1.B.1.a,Realistic,Occupational Interests,3.1
13-1051.00,Cost Estimators,Interest,1.B.1.b,Investigative,Occupational Interests,3.25
13-1051.00,Cost Estimators,Interest,1.B.1.c,Artistic,Occupational Interests,1.05
13-1051.00,Cost Estimators,Interest,1.B.1.d,Social,Occupational Interests,1.66
13-1051.00,Cost Estimators,Interest,1.B.1.e,Enterprising,Occupational Interests,4.71
13-1051.00,Cost Estimators,Interest,1.B.1.f,Conventional,Occupational Interests,6.44
13-1071.00,Human Resources Specialists,Interest,1.B.1.a,Realistic,Occupational Interests,1.07
13-1071.00,Human Resources Specialists,Interest,1.B.1.b,Investigative,Occupational Interests,2.49
13-1071.00,Human Resources Specialists,Interest,1.B.1.c,Artistic,Occupational Interests,1.44
13-1071.00,Human Resources Specialists,Interest,1.B.1.d,Social,Occupational Interests,3.78
13-1071.00,Human Resources Specialists,Interest,1.B.1.e,Enterprising,Occupational Interests,5.75
13-1071.00,Human Resources Specialists,Interest,1.B.1.f,Conventional,Occupational Interests,5.5
13-1074.00,Farm Labor Contractors,Interest,1.B.1.a,Realistic,Occupational Interests,4.85
13-1074.00,Farm Labor Contractors,Interest,1.B.1.b,Investigative,Occupational Interests,1.54
13-1074.00,Farm Labor Contractors,Interest,1.B.1.c,Artistic,Occupational Interests,1
13-1074.00,Farm Labor Contractors,Interest,1.B.1.d,Social,Occupational Interests,3.24
13-1074.00,Farm Labor Contractors,Interest,1.B.1.e,Enterprising,Occupational Interests,4.99
13-1074.00,Farm Labor Contractors,Interest,1.B.1.f,Conventional,Occupational Interests,4.39
13-1075.00,Labor Relations Specialists,Interest,1.B.1.a,Realistic,Occupational Interests,1.26
13-1075.00,Labor Relations Specialists,Interest,1.B.1.b,Investigative,Occupational Interests,3
13-1075.00,Labor Relations Specialists,Interest,1.B.1.c,Artistic,Occupational Interests,1.65
13-1075.00,Labor Relations Specialists,Interest,1.B.1.d,Social,Occupational Interests,3.83
13-1075.00,Labor Relations Specialists,Interest,1.B.1.e,Enterprising,Occupational Interests,5.68
13-1075.00,Labor Relations Specialists,Interest,1.B.1.f,Conventional,Occupational Interests,4.66
13-1081.00,Logisticians,Interest,1.B.1.a,Realistic,Occupational Interests,2.39
13-1081.00,Logisticians,Interest,1.B.1.b,Investigative,Occupational Interests,3.83
13-1081.00,Logisticians,Interest,1.B.1.c,Artistic,Occupational Interests,1.05
13-1081.00,Logisticians,Interest,1.B.1.d,Social,Occupational Interests,2.35
13-1081.00,Logisticians,Interest,1.B.1.e,Enterprising,Occupational Interests,5.1
13-1081.00,Logisticians,Interest,1.B.1.f,Conventional,Occupational Interests,5.58
13-1081.01,Logistics Engineers,Interest,1.B.1.a,Realistic,Occupational Interests,4
13-1081.01,Logistics Engineers,Interest,1.B.1.b,Investigative,Occupational Interests,5.46
13-1081.01,Logistics Engineers,Interest,1.B.1.c,Artistic,Occupational Interests,1.06
13-1081.01,Logistics Engineers,Interest,1.B.1.d,Social,Occupational Interests,1.21
13-1081.01,Logistics Engineers,Interest,1.B.1.e,Enterprising,Occupational Interests,3.59
13-1081.01,Logistics Engineers,Interest,1.B.1.f,Conventional,Occupational Interests,5.73
